ride_id,timestamp,origin_lat,origin_lon,dest_lat,dest_lon,vehicle_type,trip_distance,trip_duration,fare,hour,day_of_week,is_rush_hour
R004815,2024-01-19 07:10:02,40.740336,-73.961923,40.745599,-74.004158,sedan,3.61,11.86,17.44,7,4,1
R004816,2024-01-02 18:56:56,40.725273,-74.020822,40.721566,-74.035179,sedan,1.28,4.88,11.63,18,1,1
R004817,2024-01-22 22:44:27,40.675585,-74.004403,40.69965,-73.978067,suv,3.48,6.14,15.99,22,0,0
R004818,2024-01-30 21:11:39,40.712517,-73.997999,40.694382,-73.977467,sedan,2.66,4.53,9.55,21,1,0
R004819,2024-01-22 08:51:21,40.700215,-73.985266,40.705682,-73.978527,economy,0.83,2.91,5.71,8,0,1
R004820,2024-01-22 08:05:49,40.675301,-74.044099,40.737316,-73.99007,economy,8.26,36.06,31.92,8,0,1
R004821,2024-01-19 08:31:30,40.69894,-74.049313,40.735238,-73.995685,economy,6.06,21.49,21.59,8,4,1
R004822,2024-01-11 04:48:09,40.693686,-73.974533,40.695245,-74.032838,economy,4.92,6.5,8.59,4,3,0
R004823,2024-01-08 01:13:08,40.693284,-73.961093,40.718775,-74.045,economy,7.62,11.83,11.88,1,0,0
R004824,2024-01-30 11:28:14,40.727457,-73.994774,40.705889,-73.987942,economy,2.47,4.87,6.77,11,1,0
R004825,2024-01-25 08:49:48,40.691637,-73.984714,40.726294,-73.986221,economy,3.86,14.02,16.56,8,3,1
R004826,2024-01-11 04:41:09,40.694255,-73.985294,40.683154,-74.045903,economy,5.26,8.49,9.56,4,3,0
R004827,2024-01-05 10:45:35,40.734724,-73.996568,40.731525,-74.036361,sedan,3.37,5.53,12.45,10,4,0
R004828,2024-01-29 06:25:46,40.68077,-74.006613,40.674237,-74.004011,suv,0.76,1.0,7.07,6,0,0
R004829,2024-01-07 04:31:27,40.720161,-74.041778,40.725676,-74.039887,sedan,0.63,1.0,3.78,4,6,0
R004830,2024-01-06 16:14:29,40.692346,-74.032382,40.716441,-74.012891,economy,3.14,5.75,8.7,16,5,0
R004831,2024-01-11 18:13:06,40.690623,-74.022049,40.716458,-73.972065,sedan,5.1,17.7,31.54,18,3,1
R004832,2024-01-24 22:45:56,40.723357,-74.039641,40.690729,-74.036568,economy,3.64,8.23,9.96,22,2,0
R004833,2024-01-29 01:13:47,40.728417,-73.989866,40.687379,-74.026533,economy,5.51,6.77,9.69,1,0,0
R004834,2024-01-25 06:43:07,40.736457,-74.039758,40.685037,-74.000738,sedan,6.6,9.33,19.11,6,3,0
R004835,2024-01-07 17:17:23,40.730531,-73.991447,40.703127,-73.979875,suv,3.2,12.91,29.83,17,6,1
R004836,2024-01-21 00:17:29,40.731218,-73.996009,40.682086,-74.041428,sedan,6.67,8.22,15.1,0,6,0
R004837,2024-01-21 20:23:48,40.728835,-73.962367,40.706896,-73.970192,economy,2.53,4.9,6.92,20,6,0
R004838,2024-01-14 18:42:24,40.731027,-74.017573,40.696392,-73.990585,sedan,4.47,16.57,24.75,18,6,1
R004839,2024-01-13 09:23:54,40.694751,-73.980462,40.6896,-74.035648,economy,4.69,14.85,16.74,9,5,1
R004840,2024-01-16 21:44:34,40.687184,-74.027376,40.719688,-74.001652,sedan,4.21,7.9,13.47,21,1,0
R004841,2024-01-14 09:01:20,40.696618,-74.033807,40.720579,-74.049242,economy,2.97,12.73,13.43,9,6,1
R004842,2024-01-21 19:27:33,40.682177,-74.021029,40.697482,-73.977218,economy,4.07,16.62,17.28,19,6,1
R004843,2024-01-05 16:35:13,40.738264,-73.976338,40.727791,-74.024043,economy,4.18,8.83,10.55,16,4,0
R004844,2024-01-15 19:58:38,40.731202,-74.04494,40.671694,-73.988417,sedan,8.15,28.43,47.11,19,0,1
R004845,2024-01-28 06:43:13,40.728175,-74.041909,40.692727,-74.020044,economy,4.35,8.57,10.55,6,6,0
R004846,2024-01-17 11:48:37,40.671369,-73.96924,40.682245,-73.988241,economy,2.01,3.86,6.3,11,2,0
R004847,2024-01-12 02:43:43,40.742537,-74.021115,40.739325,-73.985282,economy,3.04,5.1,6.11,2,4,0
R004848,2024-01-14 23:41:33,40.750887,-73.984953,40.754317,-74.010625,economy,2.2,2.55,4.77,23,6,0
R004849,2024-01-21 14:14:19,40.756504,-74.046038,40.700076,-74.024207,suv,6.54,13.16,27.65,14,6,0
R004850,2024-01-27 18:36:43,40.700923,-73.968472,40.728332,-74.037195,sedan,6.55,18.05,34.13,18,5,1
R004851,2024-01-03 23:00:14,40.708241,-74.012806,40.683385,-74.031039,suv,3.16,3.92,11.28,23,2,0
R004852,2024-01-13 05:09:06,40.69077,-73.973291,40.694409,-73.992154,economy,1.64,3.16,5.11,5,5,0
R004853,2024-01-19 21:26:14,40.733215,-74.031434,40.720559,-74.041763,suv,1.65,3.24,11.38,21,4,0
R004854,2024-01-10 00:12:35,40.753982,-73.969591,40.725484,-74.048268,economy,7.35,9.14,11.27,0,2,0
R004855,2024-01-14 21:41:23,40.696579,-73.982636,40.692886,-73.988028,economy,0.61,1.47,3.68,21,6,0
R004856,2024-01-02 04:47:54,40.691011,-74.025969,40.67679,-73.979126,suv,4.25,4.96,13.4,4,1,0
R004857,2024-01-07 12:42:24,40.689731,-74.025061,40.702491,-73.977323,sedan,4.27,6.72,14.66,12,6,0
R004858,2024-01-15 06:46:45,40.735924,-73.980393,40.699047,-74.01578,economy,5.07,10.84,12.17,6,0,0
R004859,2024-01-17 14:17:36,40.738208,-73.99392,40.741079,-74.029929,economy,3.05,5.58,8.07,14,2,0
R004860,2024-01-26 03:37:07,40.733584,-73.995281,40.697929,-73.974475,economy,4.34,6.12,7.66,3,4,0
R004861,2024-01-24 00:47:28,40.689445,-74.023704,40.743669,-74.035158,economy,6.11,7.65,9.31,0,2,0
R004862,2024-01-25 14:49:49,40.734619,-74.037172,40.684201,-73.971893,sedan,7.86,14.4,23.84,14,3,0
R004863,2024-01-22 15:32:22,40.680342,-74.015092,40.693284,-74.050129,economy,3.29,6.03,7.65,15,0,0
R004864,2024-01-16 13:50:03,40.6761,-74.000016,40.702286,-74.046818,economy,4.9,10.83,12.17,13,1,0
R004865,2024-01-07 15:06:58,40.742902,-74.007301,40.754979,-73.968734,sedan,3.52,4.81,12.86,15,6,0
R004866,2024-01-22 21:23:40,40.668073,-73.98701,40.726262,-74.035486,economy,7.65,13.94,15.52,21,0,0
R004867,2024-01-16 07:45:17,40.739518,-73.980242,40.68683,-73.982173,sedan,5.86,16.4,27.06,7,1,1
R004868,2024-01-09 15:50:13,40.712961,-73.967198,40.713381,-73.980017,sedan,1.08,1.85,6.4,15,1,0
R004869,2024-01-25 17:56:03,40.698194,-73.992801,40.750264,-74.035091,suv,6.8,22.64,49.2,17,3,1
R004870,2024-01-11 04:32:36,40.738595,-74.037307,40.722191,-74.032908,suv,1.86,2.68,8.87,4,3,0
R004871,2024-01-03 17:12:28,40.696726,-73.990325,40.735945,-74.021252,sedan,5.08,17.44,27.57,17,2,1
R004872,2024-01-15 02:37:33,40.699912,-74.027018,40.755408,-74.005806,economy,6.42,8.7,10.45,2,0,0
R004873,2024-01-15 08:15:52,40.730615,-73.98488,40.711507,-73.997598,economy,2.38,8.98,10.67,8,0,1
R004874,2024-01-11 19:13:32,40.688493,-74.022734,40.684608,-73.977343,economy,3.85,17.43,18.72,19,3,1
R004875,2024-01-08 01:32:55,40.741133,-74.043194,40.722432,-74.007517,sedan,3.66,4.34,9.57,1,0,0
R004876,2024-01-09 12:51:38,40.68634,-73.970262,40.690043,-74.030225,economy,5.07,10.75,10.77,12,1,0
R004877,2024-01-28 07:22:16,40.72326,-74.013437,40.755547,-74.039135,economy,4.19,13.2,13.47,7,6,1
R004878,2024-01-04 05:52:06,40.724594,-74.014347,40.678841,-74.030779,sedan,5.27,7.72,15.86,5,3,0
R004879,2024-01-03 00:33:34,40.72062,-74.038404,40.705596,-73.994849,economy,4.03,5.59,7.34,0,2,0
R004880,2024-01-10 12:27:00,40.727632,-74.035878,40.741333,-74.036477,economy,1.52,3.02,4.7,12,2,0
R004881,2024-01-16 12:16:28,40.70433,-73.970648,40.676989,-74.013049,sedan,4.69,9.26,17.13,12,1,0
R004882,2024-01-22 23:56:05,40.677851,-74.032977,40.7324,-73.999373,sedan,6.69,7.8,16.22,23,0,0
R004883,2024-01-02 07:46:36,40.679145,-74.011459,40.682437,-73.983397,economy,2.39,8.56,9.67,7,1,1
R004884,2024-01-12 17:50:26,40.730207,-74.030462,40.674643,-74.000303,sedan,6.68,23.18,36.07,17,4,1
R004885,2024-01-21 18:57:40,40.718881,-74.03018,40.691714,-74.026106,economy,3.04,12.34,14.77,18,6,1
R004886,2024-01-12 04:54:34,40.68193,-73.987196,40.726536,-73.972493,economy,5.11,6.97,8.37,4,4,0
R004887,2024-01-04 07:32:20,40.737006,-73.991752,40.694297,-74.039627,economy,6.23,24.16,20.59,7,3,1
R004888,2024-01-19 10:50:54,40.743871,-74.016315,40.750133,-74.029019,economy,1.28,2.83,5.1,10,4,0
R004889,2024-01-29 00:04:11,40.692457,-74.048573,40.700671,-74.046932,suv,0.92,1.32,6.68,0,0,0
R004890,2024-01-04 17:05:58,40.73236,-73.991268,40.734138,-73.984165,sedan,0.63,2.39,8.68,17,3,1
R004891,2024-01-20 18:49:37,40.692407,-73.982374,40.739353,-74.010161,sedan,5.72,19.15,34.2,18,5,1
R004892,2024-01-02 11:21:07,40.687331,-74.03561,40.734753,-73.99926,sedan,6.1,10.23,16.19,11,1,0
R004893,2024-01-19 07:53:59,40.717267,-74.029453,40.701835,-74.024683,economy,1.76,6.35,7.44,7,4,1
R004894,2024-01-14 21:31:04,40.683402,-74.015584,40.702494,-74.02526,sedan,2.27,3.48,9.2,21,6,0
R004895,2024-01-20 04:38:54,40.693783,-74.027822,40.690292,-74.038394,suv,0.97,1.13,5.99,4,5,0
R004896,2024-01-28 17:58:45,40.703562,-74.017434,40.704803,-73.987097,suv,2.56,6.78,21.54,17,6,1
R004897,2024-01-01 15:58:58,40.673206,-74.038958,40.713693,-74.029872,economy,4.57,9.09,10.74,15,0,0
R004898,2024-01-19 07:13:52,40.687596,-74.027864,40.715521,-74.036373,economy,3.19,12.64,14.34,7,4,1
R004899,2024-01-05 01:36:55,40.691669,-74.044801,40.735752,-73.998308,economy,6.28,8.36,10.38,1,4,0
R004900,2024-01-22 01:52:13,40.726558,-74.040319,40.694063,-73.991911,suv,5.45,6.78,18.45,1,0,0
R004901,2024-01-16 15:23:33,40.739697,-73.990002,40.702042,-73.982706,economy,4.23,10.33,10.75,15,1,0
R004902,2024-01-01 12:25:06,40.672521,-74.027412,40.744118,-74.024477,sedan,7.97,13.04,24.32,12,0,0
R004903,2024-01-24 04:46:02,40.684491,-73.990202,40.674888,-74.012862,suv,2.19,2.93,9.18,4,2,0
R004904,2024-01-19 11:04:27,40.733172,-73.992362,40.732039,-73.980745,sedan,0.99,1.63,5.36,11,4,0
R004905,2024-01-02 20:04:34,40.737879,-73.98596,40.707808,-74.020093,economy,4.41,9.21,10.83,20,1,0
R004906,2024-01-22 22:41:49,40.687776,-74.025911,40.683107,-74.037999,economy,1.14,2.76,4.47,22,0,0
R004907,2024-01-19 23:32:49,40.683119,-73.973019,40.717459,-73.969621,economy,3.83,5.44,6.06,23,4,0
R004908,2024-01-14 04:14:07,40.734742,-74.030556,40.686241,-73.987729,economy,6.49,7.65,10.13,4,6,0
R004909,2024-01-14 17:42:44,40.711362,-74.00964,40.73003,-74.050761,sedan,4.04,16.29,27.8,17,6,1
R004910,2024-01-04 00:56:37,40.734896,-73.970969,40.707417,-74.020173,sedan,5.15,6.0,11.7,0,3,0
R004911,2024-01-13 17:03:18,40.721049,-74.029504,40.730091,-73.992705,economy,3.26,14.0,14.79,17,5,1
R004912,2024-01-02 06:50:27,40.728599,-73.994689,40.669709,-73.999056,economy,6.56,12.71,13.71,6,1,0
R004913,2024-01-04 22:56:35,40.728025,-74.032764,40.696111,-73.977905,sedan,5.83,8.88,16.96,22,3,0
R004914,2024-01-29 17:44:04,40.690642,-74.044328,40.694329,-73.973634,economy,5.97,25.68,26.55,17,0,1
R004915,2024-01-02 17:53:15,40.722266,-74.040756,40.697694,-73.98127,economy,5.71,22.37,23.62,17,1,1
R004916,2024-01-22 23:21:53,40.695178,-74.014959,40.704244,-73.981573,economy,2.99,4.13,5.82,23,0,0
R004917,2024-01-05 22:29:16,40.703278,-73.971334,40.68166,-73.974296,economy,2.42,4.29,6.2,22,4,0
R004918,2024-01-20 20:34:58,40.705641,-74.021957,40.717971,-74.016022,economy,1.46,3.04,5.1,20,5,0
R004919,2024-01-09 04:38:17,40.693347,-74.031356,40.69905,-74.01183,sedan,1.76,2.28,5.82,4,1,0
R004920,2024-01-10 19:22:29,40.734148,-74.048998,40.673217,-73.967986,economy,9.62,38.54,40.33,19,2,1
R004921,2024-01-14 05:20:54,40.729654,-74.036146,40.680261,-73.992167,sedan,6.63,13.27,20.56,5,6,0
R004922,2024-01-20 02:56:38,40.670509,-73.997655,40.738796,-73.990002,economy,7.62,11.48,12.28,2,5,0
R004923,2024-01-28 09:31:08,40.747655,-74.014265,40.680169,-73.994274,economy,7.69,24.95,25.16,9,6,1
R004924,2024-01-10 21:45:24,40.67023,-73.989833,40.737337,-73.982803,economy,7.49,12.31,15.2,21,2,0
R004925,2024-01-26 21:24:08,40.734234,-73.970504,40.729864,-73.979726,economy,0.92,1.65,3.89,21,4,0
R004926,2024-01-04 12:24:08,40.745571,-73.995662,40.688875,-74.003825,economy,6.34,11.36,13.98,12,3,0
R004927,2024-01-25 06:19:38,40.726742,-74.047207,40.703127,-73.987011,suv,5.71,10.27,23.78,6,3,0
R004928,2024-01-20 20:50:43,40.746918,-73.990311,40.712703,-74.03202,economy,5.18,11.26,10.97,20,5,0
R004929,2024-01-12 12:10:53,40.681778,-74.007643,40.704608,-74.008098,sedan,2.54,4.96,9.87,12,4,0
R004930,2024-01-02 05:04:57,40.693764,-73.979359,40.694501,-74.022771,economy,3.66,8.43,10.27,5,1,0
R004931,2024-01-23 04:20:09,40.68484,-74.020663,40.72458,-74.043069,sedan,4.81,5.23,12.28,4,1,0
R004932,2024-01-13 01:00:33,40.715666,-74.024595,40.74366,-74.048816,suv,3.72,4.61,14.34,1,5,0
R004933,2024-01-15 05:06:23,40.747797,-74.019369,40.694775,-74.01905,economy,5.9,11.1,12.35,5,0,0
R004934,2024-01-12 23:57:14,40.732394,-73.997502,40.69838,-73.978615,economy,4.1,4.74,7.57,23,4,0
R004935,2024-01-14 00:21:39,40.756349,-74.045039,40.719801,-73.961939,economy,8.1,12.57,13.35,0,6,0
R004936,2024-01-05 07:09:08,40.670688,-74.049077,40.67105,-73.961745,economy,7.37,24.5,23.75,7,4,1
R004937,2024-01-03 04:58:56,40.697423,-74.017687,40.735145,-73.973034,suv,5.64,7.96,19.64,4,2,0
R004938,2024-01-08 23:06:50,40.736731,-73.984535,40.710617,-74.020773,sedan,4.21,5.54,10.02,23,0,0
R004939,2024-01-03 08:55:01,40.754137,-73.998705,40.749927,-74.049719,sedan,4.32,13.93,22.31,8,2,1
R004940,2024-01-17 07:16:44,40.724589,-73.966935,40.720892,-74.029352,sedan,5.28,16.74,23.75,7,2,1
R004941,2024-01-21 14:56:53,40.749384,-74.044487,40.722195,-73.981718,economy,6.09,10.5,12.43,14,6,0
R004942,2024-01-28 09:02:48,40.72998,-73.993824,40.67956,-73.996023,sedan,5.61,19.26,29.14,9,6,1
R004943,2024-01-08 02:13:31,40.715712,-73.965238,40.747048,-73.964813,sedan,3.48,4.57,9.15,2,0,0
R004944,2024-01-24 16:05:32,40.729178,-73.985049,40.677393,-73.989564,sedan,5.77,9.48,17.03,16,2,0
R004945,2024-01-19 12:09:55,40.707911,-73.98098,40.698589,-73.977394,sedan,1.08,1.63,6.43,12,4,0
R004946,2024-01-20 13:51:13,40.729656,-74.011599,40.696237,-73.975812,economy,4.79,7.18,9.79,13,5,0
R004947,2024-01-10 11:55:08,40.740801,-73.965167,40.697255,-74.008247,economy,6.05,12.83,13.82,11,2,0
R004948,2024-01-17 17:09:12,40.712233,-74.0412,40.70098,-74.001467,sedan,3.58,10.7,20.96,17,2,1
R004949,2024-01-05 10:19:18,40.671129,-73.989133,40.727246,-74.033614,economy,7.28,15.57,14.8,10,4,0
R004950,2024-01-04 02:57:29,40.673254,-73.987353,40.755089,-73.973528,sedan,9.17,12.62,20.22,2,3,0
R004951,2024-01-18 00:21:02,40.752751,-74.031558,40.719455,-74.031737,economy,3.7,5.48,6.59,0,3,0
R004952,2024-01-24 16:11:32,40.68353,-74.036775,40.728937,-74.034984,economy,5.05,10.84,11.52,16,2,0
R004953,2024-01-16 13:24:58,40.734474,-73.984483,40.725991,-74.04736,sedan,5.38,7.97,15.75,13,1,0
R004954,2024-01-16 09:20:45,40.6813,-74.015931,40.699741,-73.9854,economy,3.29,12.78,13.49,9,1,1
R004955,2024-01-22 04:03:40,40.680887,-74.045623,40.687954,-74.018569,sedan,2.41,2.24,6.92,4,0,0
R004956,2024-01-13 17:23:38,40.717398,-74.045807,40.669243,-74.043481,sedan,5.36,16.18,29.45,17,5,1
R004957,2024-01-13 04:06:42,40.737889,-74.026296,40.676611,-74.029831,economy,6.82,9.24,10.71,4,5,0
R004958,2024-01-29 02:16:50,40.680551,-74.021854,40.737746,-73.99412,economy,6.78,9.12,10.92,2,0,0
R004959,2024-01-13 02:17:59,40.689394,-74.030467,40.740216,-73.964265,suv,7.94,11.21,25.02,2,5,0
R004960,2024-01-13 09:22:45,40.673406,-73.989745,40.685766,-74.027009,economy,3.43,10.83,12.8,9,5,1
R004961,2024-01-20 19:54:30,40.737261,-73.986618,40.743586,-74.017019,economy,2.66,12.65,14.0,19,5,1
R004962,2024-01-08 07:56:17,40.702184,-74.002756,40.714984,-74.036152,economy,3.15,10.21,13.39,7,0,1
R004963,2024-01-14 19:29:01,40.735789,-73.986171,40.677832,-74.007012,sedan,6.68,21.71,36.78,19,6,1
R004964,2024-01-10 07:18:19,40.739125,-74.03102,40.713078,-73.966349,sedan,6.17,15.57,29.41,7,2,1
R004965,2024-01-18 22:22:52,40.668412,-74.038993,40.71988,-74.006556,economy,6.34,13.51,14.02,22,3,0
R004966,2024-01-17 16:32:05,40.697723,-74.002656,40.718984,-74.003528,economy,2.37,3.74,6.37,16,2,0
R004967,2024-01-23 04:07:23,40.749589,-74.010428,40.73333,-74.034086,economy,2.69,4.57,5.73,4,1,0
R004968,2024-01-14 07:32:08,40.737281,-73.972331,40.738901,-73.993112,suv,1.76,6.43,15.39,7,6,1
R004969,2024-01-07 06:07:10,40.686377,-74.029184,40.670599,-73.994256,economy,3.43,7.63,8.51,6,6,0
R004970,2024-01-18 01:59:56,40.671932,-74.031497,40.679143,-74.032786,sedan,0.81,1.07,4.1,1,3,0
R004971,2024-01-10 23:56:47,40.687602,-73.971993,40.702698,-73.969919,sedan,1.69,2.59,6.63,23,2,0
R004972,2024-01-18 14:19:29,40.678585,-74.029853,40.738315,-74.047692,economy,6.81,17.89,15.17,14,3,0
R004973,2024-01-15 00:14:25,40.722525,-74.035888,40.720508,-74.050721,economy,1.27,1.78,3.33,0,0,0
R004974,2024-01-15 12:45:08,40.690283,-74.030852,40.69498,-74.03328,sedan,0.56,1.0,4.37,12,0,0
R004975,2024-01-21 17:08:07,40.749222,-74.042705,40.708507,-74.017018,suv,5.02,17.5,42.34,17,6,1
R004976,2024-01-17 13:55:34,40.722597,-74.029538,40.746354,-74.027026,economy,2.65,4.92,6.87,13,2,0
R004977,2024-01-09 22:50:13,40.716263,-74.024782,40.73411,-73.987113,suv,3.74,7.17,19.76,22,1,0
R004978,2024-01-24 11:41:37,40.74718,-73.999898,40.679212,-74.017983,economy,7.71,16.53,16.64,11,2,0
R004979,2024-01-25 01:57:25,40.727127,-73.972225,40.735983,-74.023113,economy,4.4,5.62,7.81,1,3,0
R004980,2024-01-09 17:22:14,40.694208,-74.027923,40.72858,-74.034012,economy,3.86,16.74,17.46,17,1,1
R004981,2024-01-11 16:51:46,40.733872,-73.99804,40.731357,-74.04607,suv,4.06,7.34,17.93,16,3,0
R004982,2024-01-26 13:22:06,40.726174,-74.02638,40.736075,-73.976194,suv,4.37,7.06,18.19,13,4,0
R004983,2024-01-24 07:29:35,40.717741,-74.042395,40.695071,-74.030222,sedan,2.72,8.92,14.59,7,2,1
R004984,2024-01-10 17:45:46,40.702392,-74.035595,40.747681,-73.972327,economy,7.33,28.44,31.25,17,2,1
R004985,2024-01-17 03:05:44,40.672928,-74.041393,40.718297,-74.039601,suv,5.05,7.01,17.57,3,2,0
R004986,2024-01-24 17:51:40,40.720776,-73.981708,40.753033,-73.996879,economy,3.81,14.82,17.04,17,2,1
R004987,2024-01-03 19:15:31,40.720348,-74.020988,40.733857,-73.987115,economy,3.23,9.27,13.69,19,2,1
R004988,2024-01-28 13:12:58,40.731328,-74.016563,40.700871,-73.979829,economy,4.59,8.78,10.85,13,6,0
R004989,2024-01-13 14:27:33,40.708934,-74.041983,40.723903,-74.008833,sedan,3.25,6.39,12.54,14,5,0
R004990,2024-01-12 17:27:04,40.715348,-74.031679,40.723738,-74.029883,suv,0.95,3.66,13.78,17,4,1
R004991,2024-01-03 18:22:14,40.693316,-74.003477,40.729209,-74.03973,economy,5.03,22.4,22.25,18,2,1
R004992,2024-01-18 20:34:51,40.697596,-73.989005,40.724557,-73.990595,suv,3.0,5.99,15.81,20,3,0
R004993,2024-01-07 06:38:38,40.705563,-73.985025,40.733696,-74.023975,economy,4.53,9.97,10.28,6,6,0
R004994,2024-01-28 00:02:06,40.685143,-74.017555,40.745537,-73.988879,economy,7.14,8.83,11.33,0,6,0
R004995,2024-01-17 00:19:18,40.680702,-74.035899,40.733829,-73.995344,economy,6.83,9.31,10.49,0,2,0
R004996,2024-01-20 05:48:04,40.741354,-73.991974,40.697471,-73.97253,economy,5.15,9.93,11.27,5,5,0
R004997,2024-01-30 12:49:52,40.690722,-73.980708,40.697077,-73.987596,sedan,0.91,1.6,5.8,12,1,0
R004998,2024-01-01 09:53:40,40.757732,-73.965237,40.732442,-73.98382,sedan,3.22,10.48,17.88,9,0,1
R004999,2024-01-03 10:57:30,40.732434,-73.987952,40.692238,-73.992745,economy,4.49,10.02,11.26,10,2,0
R005000,2024-01-08 12:28:11,40.746149,-74.009941,40.700504,-73.962498,economy,6.46,11.98,13.36,12,0,0
R005001,2024-01-02 05:48:12,40.732187,-74.034831,40.703747,-74.024685,economy,3.28,6.74,7.94,5,1,0
R005002,2024-01-06 01:23:32,40.701416,-74.009399,40.685428,-73.981892,economy,2.92,3.64,5.31,1,5,0
R005003,2024-01-06 08:58:23,40.690494,-74.011904,40.709522,-74.00333,sedan,2.24,6.59,13.28,8,5,1
R005004,2024-01-25 20:23:23,40.722903,-74.04293,40.731731,-74.015893,economy,2.48,4.41,6.0,20,3,0
R005005,2024-01-25 15:29:00,40.716308,-74.034068,40.73221,-73.987239,sedan,4.32,7.79,13.94,15,3,0
R005006,2024-01-15 21:31:13,40.687524,-74.038082,40.707222,-73.977546,economy,5.55,13.21,13.68,21,0,0
R005007,2024-01-19 13:32:21,40.678197,-74.008158,40.699932,-73.963397,sedan,4.48,7.61,14.46,13,4,0
R005008,2024-01-21 21:35:26,40.752568,-73.962485,40.712538,-74.029696,sedan,7.2,12.29,19.87,21,6,0
R005009,2024-01-16 06:22:32,40.700209,-73.985279,40.741669,-73.987593,sedan,4.61,8.72,15.17,6,1,0
R005010,2024-01-27 18:18:53,40.685731,-74.029128,40.711859,-74.04548,economy,3.22,12.59,14.58,18,5,1
R005011,2024-01-09 15:03:10,40.682081,-74.026544,40.68383,-74.017021,sedan,0.83,1.53,6.1,15,1,0
R005012,2024-01-22 13:56:51,40.694017,-73.980895,40.697549,-73.973298,sedan,0.75,1.14,5.51,13,0,0
R005013,2024-01-26 08:47:21,40.722741,-74.014548,40.724981,-74.008352,economy,0.58,2.44,5.08,8,4,1
R005014,2024-01-20 08:52:37,40.723035,-74.043804,40.673684,-74.023549,sedan,5.75,14.79,25.03,8,5,1
R005015,2024-01-12 11:53:40,40.726431,-74.03344,40.702755,-73.977297,suv,5.41,10.5,22.77,11,4,0
R005016,2024-01-28 10:41:02,40.754329,-74.033646,40.733827,-73.987036,sedan,4.54,7.33,14.69,10,6,0
R005017,2024-01-08 14:31:10,40.735147,-74.007955,40.727058,-74.032954,sedan,2.29,3.25,9.0,14,0,0
R005018,2024-01-24 16:39:25,40.687025,-74.026818,40.745824,-74.039878,economy,6.63,11.19,13.06,16,2,0
R005019,2024-01-29 00:15:28,40.745691,-74.008008,40.729847,-73.993,sedan,2.17,3.07,6.8,0,0,0
R005020,2024-01-16 16:00:23,40.687156,-74.026576,40.716072,-74.033141,suv,3.26,5.72,15.99,16,1,0
R005021,2024-01-19 06:11:46,40.729055,-74.002282,40.691211,-73.976675,economy,4.73,10.28,10.9,6,4,0
R005022,2024-01-24 16:02:44,40.732471,-73.998824,40.724333,-74.042536,economy,3.79,7.89,9.67,16,2,0
R005023,2024-01-08 14:13:03,40.720944,-73.968326,40.682977,-73.989201,economy,4.57,9.3,10.52,14,0,0
R005024,2024-01-01 23:56:24,40.716651,-74.038546,40.748643,-73.983838,economy,5.82,7.12,8.86,23,0,0
R005025,2024-01-02 23:56:09,40.734041,-73.975709,40.732227,-73.993401,suv,1.5,2.08,7.68,23,1,0
R005026,2024-01-15 20:37:27,40.723374,-74.027701,40.713843,-73.999774,economy,2.58,5.44,7.49,20,0,0
R005027,2024-01-21 13:17:44,40.744862,-74.005345,40.724018,-73.974089,suv,3.51,6.37,15.67,13,6,0
R005028,2024-01-28 13:47:02,40.691462,-74.024936,40.669225,-74.031868,economy,2.54,4.71,6.57,13,6,0
R005029,2024-01-26 18:39:30,40.726107,-74.044006,40.747506,-73.993672,sedan,4.86,17.59,28.37,18,4,1
R005030,2024-01-23 18:18:52,40.724684,-74.031293,40.738803,-73.993864,economy,3.52,14.81,18.08,18,1,1
R005031,2024-01-21 15:27:02,40.680829,-73.978704,40.695479,-73.981556,sedan,1.65,2.46,7.75,15,6,0
R005032,2024-01-20 10:07:25,40.720769,-74.037583,40.689575,-74.036795,economy,3.47,7.91,9.79,10,5,0
R005033,2024-01-19 20:30:12,40.720555,-73.99323,40.741131,-73.96878,suv,3.08,6.04,14.59,20,4,0
R005034,2024-01-01 13:05:16,40.721862,-74.025216,40.73605,-74.012689,sedan,1.9,3.27,7.12,13,0,0
R005035,2024-01-09 22:30:33,40.737073,-73.993723,40.743528,-74.007221,economy,1.34,2.24,4.45,22,1,0
R005036,2024-01-26 11:42:48,40.751454,-73.989403,40.723729,-73.982795,economy,3.13,5.52,8.0,11,4,0
R005037,2024-01-06 14:01:46,40.696529,-74.000785,40.669435,-74.011638,economy,3.15,5.89,8.24,14,5,0
R005038,2024-01-25 15:03:30,40.727052,-73.988916,40.740367,-73.991768,sedan,1.5,2.28,6.58,15,3,0
R005039,2024-01-08 23:25:59,40.689195,-74.027431,40.713611,-74.000868,economy,3.52,4.96,6.51,23,0,0
R005040,2024-01-16 14:16:23,40.724849,-74.032028,40.681247,-74.037888,suv,4.87,9.22,22.04,14,1,0
R005041,2024-01-22 03:44:47,40.720489,-74.021976,40.706774,-74.042953,economy,2.33,3.69,5.58,3,0,0
